url,date,content,username
https://twitter.com/RufusXXavier/status/1606106484093308928,2022-12-23 01:56:40+00:00,@0xEthanDG What's this screenshot from?,RufusXXavier
https://twitter.com/jokongNFT/status/1606101632973828096,2022-12-23 01:37:23+00:00,@0xEthanDG March is far(t) away :(,jokongNFT
https://twitter.com/__s2pid__/status/1606098486247686147,2022-12-23 01:24:53+00:00,@0xEthanDG It is soooooo long… 😬 #cantwait https://t.co/bYUUtfKVgf,__s2pid__
https://twitter.com/0xEthanDG/status/1606097850181591040,2022-12-23 01:22:21+00:00,"The second trip is going to be INSANE 🔥
March 2023 https://t.co/UcIlp7YOAD",0xEthanDG
https://twitter.com/Heisenberg3144/status/1606091139181707264,2022-12-23 00:55:41+00:00,@0xEthanDG 2 KODA doing battle.,Heisenberg3144
https://twitter.com/CharliesSantos/status/1606077519995748352,2022-12-23 00:01:34+00:00,@0xEthanDG Future project is going to be Giant Robots fighting.,CharliesSantos
https://twitter.com/Ekwenso_Ocha/status/1606073693125214208,2022-12-22 23:46:22+00:00,@0xEthanDG It looks like two warring bosses to me!,Ekwenso_Ocha
https://twitter.com/DuquePawlovsky/status/1606069443917799425,2022-12-22 23:29:29+00:00,"@0xEthanDG It’s nothing for him and his parents, who payed?",DuquePawlovsky
https://twitter.com/peterjfang/status/1606066301264281600,2022-12-22 23:17:00+00:00,@0xEthanDG https://t.co/9QnVKFfOZw,peterjfang
https://twitter.com/idkmarmalade/status/1606060401111683072,2022-12-22 22:53:33+00:00,"@0xEthanDG @jstnrafale “where are my balls, summer?”",idkmarmalade
https://twitter.com/SpaceMexManny/status/1606059771517247489,2022-12-22 22:51:03+00:00,@0xEthanDG 😂😂😂,SpaceMexManny
https://twitter.com/convobrianhere/status/1606057552940130304,2022-12-22 22:42:14+00:00,@0xEthanDG After the key was removed from the butthole it evolved into a mech warrior and the apes had to build their own suit to fight it in order to eventually open the box.,convobrianhere
https://twitter.com/ThGoodKnight/status/1606052894905577472,2022-12-22 22:23:43+00:00,@hawkwardart @113kw @0xEthanDG HELL YEAH,ThGoodKnight
https://twitter.com/YoungWaxGod/status/1606047759596863488,2022-12-22 22:03:19+00:00,@0xEthanDG Where are my testicles summer ? .:.,YoungWaxGod
https://twitter.com/upupaway443/status/1606047248227258368,2022-12-22 22:01:17+00:00,@0xEthanDG Incorrect……10%….not 250 mil….,upupaway443
https://twitter.com/SeizeTheMonkey/status/1606044241930641408,2022-12-22 21:49:20+00:00,@0xEthanDG It’s a mecha dog &amp; a mecha monkey and they’re doing the sex.,SeizeTheMonkey
https://twitter.com/DEGENIUSeth/status/1606043680137445377,2022-12-22 21:47:06+00:00,@0xEthanDG Totally what a council member would say 🥸,DEGENIUSeth
https://twitter.com/myrarenft/status/1606043115151826947,2022-12-22 21:44:52+00:00,@0xEthanDG https://t.co/QFrZGDNK2Z,myrarenft
https://twitter.com/hawkwardart/status/1606042378703208448,2022-12-22 21:41:56+00:00,@0xEthanDG i love that whether a fictional monkey has died from pooping too hard is considered privileged information,hawkwardart
https://twitter.com/coco_png/status/1606041679294656512,2022-12-22 21:39:09+00:00,"@xMoodyOfficial @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Hehe I’m sure there’s a Poodle collection out there 🤫
Congrats on your nice 🧪 present anyway !!",coco_png
https://twitter.com/xMoodyOfficial/status/1606041409466703875,2022-12-22 21:38:05+00:00,@Lucast881 @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Hahaha thanks 😂🎁,xMoodyOfficial
https://twitter.com/xMoodyOfficial/status/1606041335055556608,2022-12-22 21:37:47+00:00,@myrarenft @_PPMan_ @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Thank you thank you!,xMoodyOfficial
https://twitter.com/hawkwardart/status/1606041136530829312,2022-12-22 21:37:00+00:00,@113kw @0xEthanDG oh fuck look what you did @ThGoodKnight i am become meme,hawkwardart
https://twitter.com/xMoodyOfficial/status/1606041124962828288,2022-12-22 21:36:57+00:00,"@coco_png @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth She is a poodle lady sadly 😂 (dont have the eth for a bakc either, also sadly) would if I could 🥳",xMoodyOfficial
https://twitter.com/CroLionUK/status/1606037108954636298,2022-12-22 21:21:00+00:00,@0xEthanDG What’s blue? I’ve gone green…,CroLionUK
https://twitter.com/SaNu26161734/status/1606036302708604930,2022-12-22 21:17:47+00:00,"@0xEthanDG No it’s all wrong… Baal, Lucifer and another Creature are battling each other in the Hellfire 😳🔥😳 Have i now won?",SaNu26161734
https://twitter.com/ArtificialSham1/status/1606035322680143872,2022-12-22 21:13:54+00:00,@bejado @0xEthanDG This is hilarious 😂,ArtificialSham1
https://twitter.com/Lucast881/status/1606034998733131776,2022-12-22 21:12:37+00:00,@xMoodyOfficial @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Marry YUGA Christmas ! And a happy new MAYC !,Lucast881
https://twitter.com/113kw/status/1606034675142533121,2022-12-22 21:11:19+00:00,@0xEthanDG Is this @hawkwardart ?,113kw
https://twitter.com/BillionBrodies/status/1606034464336912393,2022-12-22 21:10:29+00:00,@0xEthanDG Wait seriously?,BillionBrodies
https://twitter.com/_SantaMuerte_/status/1606033191537561600,2022-12-22 21:05:26+00:00,@0xEthanDG He will end up dead.,_SantaMuerte_
https://twitter.com/gmNFTers/status/1606031800815325184,2022-12-22 20:59:54+00:00,@0xEthanDG Aladdin vibes. A BAKC dog on two feet coming out of a geenie bottle,gmNFTers
https://twitter.com/dogeman420_eth/status/1606030493614346240,2022-12-22 20:54:42+00:00,@WallyDaBapien @0xEthanDG Which he paid with stolen money🤦🏻‍♂️,dogeman420_eth
https://twitter.com/SPACEracerX/status/1606029085162946561,2022-12-22 20:49:07+00:00,@bejado @0xEthanDG 💀,SPACEracerX
https://twitter.com/lilchichi_eth/status/1606028869613543425,2022-12-22 20:48:15+00:00,"@0xEthanDG ""Where are my balls Ethan""",lilchichi_eth
https://twitter.com/0xEthanDG/status/1606028480117735424,2022-12-22 20:46:42+00:00,Disclaimer: this is a joke and this picture is from Rick and morty,0xEthanDG
https://twitter.com/0xEthanDG/status/1606028476745584640,2022-12-22 20:46:42+00:00,Mecha dog sneak peek 🫣 https://t.co/R1A80YsNKW,0xEthanDG
https://twitter.com/silverus777/status/1606027658529107969,2022-12-22 20:43:27+00:00,@0xEthanDG Cute pic 😂😂😂,silverus777
https://twitter.com/jpgy_eth/status/1606026038265274369,2022-12-22 20:37:00+00:00,@0xEthanDG 🤣,jpgy_eth
https://twitter.com/myrarenft/status/1606025537842970625,2022-12-22 20:35:01+00:00,@xMoodyOfficial @_PPMan_ @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Congrats bud M1 robot is my goal too😬🔥,myrarenft
https://twitter.com/coco_png/status/1606023338333085696,2022-12-22 20:26:16+00:00,@xMoodyOfficial @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Buy her a Kennel for Christmas and she’ll forgive you 🧠,coco_png
https://twitter.com/xMoodyOfficial/status/1606022469357211648,2022-12-22 20:22:49+00:00,@rootslashbin @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @0xEthanDG @MISTERETHEREUM @lior_eth Thanks 🥳,xMoodyOfficial
https://twitter.com/xMoodyOfficial/status/1606022291300659201,2022-12-22 20:22:07+00:00,"@0xEthanDG @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @MISTERETHEREUM @lior_eth Her response: ""oh my god"" and she walked off 😂😂😂 thanks for the idea! Hahahahaha",xMoodyOfficial
https://twitter.com/mutant11530/status/1606022073159032833,2022-12-22 20:21:15+00:00,@0xEthanDG Mecha apes vs koda,mutant11530
https://twitter.com/xMoodyOfficial/status/1606021067562225694,2022-12-22 20:17:15+00:00,@0xEthanDG Did he have health insurance?,xMoodyOfficial
https://twitter.com/xMoodyOfficial/status/1606020902289711107,2022-12-22 20:16:36+00:00,@0xEthanDG @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @MISTERETHEREUM @lior_eth Hahahaha 😂 good idea! Ill do that right now!,xMoodyOfficial
https://twitter.com/0xEthanDG/status/1606020801723043875,2022-12-22 20:16:12+00:00,@xMoodyOfficial @yugalabs @BoredApeYC @CryptoGarga @TomatoBAYC @GBsTVee @_PPMan_ @PabloLopez83 @MISTERETHEREUM @lior_eth Show her the trial of Jimmy video and she will understand,0xEthanDG
https://twitter.com/Sorif1712/status/1606019390595440640,2022-12-22 20:10:35+00:00,@DiarioLibre @Palodiferro1988 @HELL0_HERO @BasedGAINS @0xEthanDG @RondeepSymon_8,Sorif1712
https://twitter.com/phildabag23/status/1606017890771091456,2022-12-22 20:04:38+00:00,"@0xEthanDG Yes and he says he had 100k in his bank account 🤢🤢🤮 truth is corruption and connections go above any kind of justice system, this is a sad truth of the world we live in. Living as a “free” man this guy will risk his life every day…",phildabag23
https://twitter.com/webmyzer/status/1606016911845703680,2022-12-22 20:00:44+00:00,@bejado @0xEthanDG 🤣😂,webmyzer
https://twitter.com/Jarod40020/status/1606016537063669761,2022-12-22 19:59:15+00:00,"@0xEthanDG I don’t know when you unblocked me, but your self-serving shilling has reappeared on my timeline

Feel free to reblock",Jarod40020
https://twitter.com/bejado/status/1606015880093175830,2022-12-22 19:56:38+00:00,@0xEthanDG https://t.co/FV5vdquL4h,bejado
https://twitter.com/0xEthanDG/status/1606015459589033990,2022-12-22 19:54:58+00:00,@tinoforbidden Jimmy the monkey teaser,0xEthanDG
https://twitter.com/0xEthanDG/status/1606015404874338315,2022-12-22 19:54:45+00:00,@BuiltByFrancis All hail the blue tick,0xEthanDG
https://twitter.com/0xEthanDG/status/1606015105744965644,2022-12-22 19:53:34+00:00,Disclaimer: I may be a council member but I do not get insider info that could be considered tradeable. I don’t know if he actually died or not,0xEthanDG
https://twitter.com/CloToshi/status/1606014871543222274,2022-12-22 19:52:38+00:00,@0xEthanDG Wait what? I haven’t heard this story yet 😂😂,CloToshi
https://twitter.com/letsnotknowus/status/1606014561680642048,2022-12-22 19:51:24+00:00,@0xEthanDG Spoiler alert,letsnotknowus
https://twitter.com/xMoodyOfficial/status/1606014256532422658,2022-12-22 19:50:11+00:00,@0xEthanDG Hahaha 😂😂😂,xMoodyOfficial
https://twitter.com/JG_eth/status/1606014112579715073,2022-12-22 19:49:37+00:00,@0xEthanDG we're back bro 🫡,JG_eth
https://twitter.com/0xEthanDG/status/1606013513440251906,2022-12-22 19:47:14+00:00,Everyone trying to explain BAYC to their family members this Christmas 🎄 https://t.co/rbVSP99kmv,0xEthanDG
https://twitter.com/Team_MECHA52/status/1606013449598693376,2022-12-22 19:46:59+00:00,@0xEthanDG If you never have the potential to get verified the legit way later on. I think the answer is definitely No,Team_MECHA52
https://twitter.com/MoisheMedia/status/1606012728975441920,2022-12-22 19:44:07+00:00,"@0xEthanDG “If we allow him out, he will plan another heist”",MoisheMedia
https://twitter.com/0xEthanDG/status/1606012580903866368,2022-12-22 19:43:32+00:00,@skominers Can neither confirm nor deny,0xEthanDG
https://twitter.com/skominers/status/1606012412028538883,2022-12-22 19:42:51+00:00,@0xEthanDG Will you abide by the results of this poll?,skominers
https://twitter.com/0xEthanDG/status/1606012143727390721,2022-12-22 19:41:47+00:00,Is Twitter blue worth it in your opinion?,0xEthanDG
https://twitter.com/0xEthanDG/status/1606012034834763776,2022-12-22 19:41:22+00:00,@MutantHounds LFG,0xEthanDG
https://twitter.com/0xEthanDG/status/1606011981198041088,2022-12-22 19:41:09+00:00,@BuiltByFrancis Haha will do my best bro. Waiting for my mates to get back from home till I hit gym again (need spotting partner). Keeping active in the pool for now,0xEthanDG
https://twitter.com/BuiltByFrancis/status/1606009328795688960,2022-12-22 19:30:36+00:00,@0xEthanDG There’s quite a big difference between hitting squats and treading water 😅 Almost all lifts stem from the legs so you should train them accordingly,BuiltByFrancis
https://twitter.com/0xEthanDG/status/1606005796134797312,2022-12-22 19:16:34+00:00,@BungaJoel @BoredApeYC Lmao,0xEthanDG
https://twitter.com/JerryJDeitz/status/1606005210819825664,2022-12-22 19:14:15+00:00,@0xEthanDG It wasn’t high enough. It was a wink amount. 🤣. Enough to be covered by his parents house 🥴 which he bought for them.  #ElPlan,JerryJDeitz
https://twitter.com/0xEthanDG/status/1606003202691735552,2022-12-22 19:06:16+00:00,@BuiltByFrancis I swim an hour a day Francis… is that enough?,0xEthanDG
https://twitter.com/0xEthanDG/status/1606002638654300161,2022-12-22 19:04:01+00:00,SBF released from prison on largest bail bond in history after paying $250 million,0xEthanDG
https://twitter.com/BungaJoel/status/1606002616659374082,2022-12-22 19:03:56+00:00,@0xEthanDG @BoredApeYC no way hahahahahha this is real,BungaJoel
https://twitter.com/0xEthanDG/status/1606002158867881985,2022-12-22 19:02:07+00:00,"SBF released from prison after a $250 million bail
He will now live in Bali with his parents in their mansion https://t.co/DlPmNoEdQn",0xEthanDG
https://twitter.com/0xEthanDG/status/1606001649356455937,2022-12-22 19:00:05+00:00,@BungaJoel Watch the pinned post @BoredApeYC,0xEthanDG
https://twitter.com/guccheetah/status/1605993395503013889,2022-12-22 18:27:18+00:00,@0xEthanDG You got it!,guccheetah
https://twitter.com/BungaJoel/status/1605993070712872960,2022-12-22 18:26:00+00:00,@0xEthanDG hahahahahh I see this picture all the time what is this?,BungaJoel
https://twitter.com/TheCryptoTengu/status/1605989908316831758,2022-12-22 18:13:26+00:00,@0xEthanDG Did you tell her about the mega you sold 🥹pre reveal?,TheCryptoTengu
https://twitter.com/CryptoChris2_/status/1605981407544635394,2022-12-22 17:39:39+00:00,@0xEthanDG 😂😂😂😂😂,CryptoChris2_
https://twitter.com/dorianmusic_eth/status/1605981327047593984,2022-12-22 17:39:20+00:00,"@0xEthanDG if you’re holding yuga assets just for the sole purpose of getting rich, you don’t deserve to get rich 😬😬😬",dorianmusic_eth
https://twitter.com/Nair8Arvin/status/1605978835144409088,2022-12-22 17:29:26+00:00,@0xEthanDG Koda vs mecha dog vs mecha ape thank you,Nair8Arvin
https://twitter.com/0xEthanDG/status/1605977249446076418,2022-12-22 17:23:08+00:00,@WatcherGuru Bro imagine,0xEthanDG
https://twitter.com/0xEthanDG/status/1605974732519510025,2022-12-22 17:13:08+00:00,@FvckingMeta @BoredApeYC @lowbellie @_PPMan_ @NGBxShpend Woop woop,0xEthanDG
https://twitter.com/0xEthanDG/status/1605974694720442385,2022-12-22 17:12:59+00:00,@TheMiamiApe @BoredApeYC Gm gm,0xEthanDG
https://twitter.com/JeremyF40154666/status/1605973277800665097,2022-12-22 17:07:21+00:00,@0xEthanDG Looks as if the walls on fire and there trying to break through to the other side . #Meta,JeremyF40154666
https://twitter.com/doberdanny/status/1605972751323389953,2022-12-22 17:05:16+00:00,@0xEthanDG https://t.co/FjlYOwyLx7,doberdanny
https://twitter.com/notjoints/status/1605971296642220040,2022-12-22 16:59:29+00:00,@0xEthanDG Who knew mans best friend could be apes worst enemy,notjoints
https://twitter.com/WestsideDegens/status/1605970778545012736,2022-12-22 16:57:25+00:00,@0xEthanDG @MutantHounds Vs. @AppliedPrimate 👀,WestsideDegens
https://twitter.com/arcadeapes/status/1605966820795502597,2022-12-22 16:41:42+00:00,@0xEthanDG It’s like robot wars equip your dogs and apes and battle it out,arcadeapes
https://twitter.com/NFTdeez_/status/1605964629892419587,2022-12-22 16:32:59+00:00,@0xEthanDG https://t.co/kxR7opu5qN,NFTdeez_
https://twitter.com/Dolceboi99/status/1605962184084885505,2022-12-22 16:23:16+00:00,@0xEthanDG GM,Dolceboi99
https://twitter.com/bayc4848/status/1605959885299929095,2022-12-22 16:14:08+00:00,@0xEthanDG Gm Ethan,bayc4848
https://twitter.com/RiZen247/status/1605956121155362816,2022-12-22 15:59:11+00:00,@0xEthanDG Gm 🙌,RiZen247
https://twitter.com/revfresh2death/status/1605956011277238273,2022-12-22 15:58:44+00:00,@0xEthanDG Doge V ape,revfresh2death
https://twitter.com/NettiWeb3/status/1605953647329693697,2022-12-22 15:49:21+00:00,@0xEthanDG clever girl Clarice..,NettiWeb3
https://twitter.com/madeinmanc/status/1605953627113357312,2022-12-22 15:49:16+00:00,@0xEthanDG 🐶🔍👀,madeinmanc
https://twitter.com/DindouStar/status/1605951491977748486,2022-12-22 15:40:47+00:00,@0xEthanDG So so fantastic,DindouStar
https://twitter.com/Sicario_453/status/1605948685451264000,2022-12-22 15:29:38+00:00,@0xEthanDG Gm,Sicario_453
https://twitter.com/1985Maggo/status/1605947879985758211,2022-12-22 15:26:26+00:00,@0xEthanDG @Ryy_Wills Battle game on otherside...mecha ape vs. Mecha dog....theres also a mint and koda farts....trust me....hope to win some ape coins 👀👀👀,1985Maggo
https://twitter.com/1985Maggo/status/1605947252207403009,2022-12-22 15:23:56+00:00,@0xEthanDG Mecha dog vs. Mecha monkey game on otherside 👀,1985Maggo
https://twitter.com/HanYoloNFT/status/1605946444124258304,2022-12-22 15:20:43+00:00,@0xEthanDG I see Pepe with a robotic exoskeleton fighting Jabba the Hut,HanYoloNFT
https://twitter.com/sleak_crypto/status/1605943828627718146,2022-12-22 15:10:20+00:00,@0xEthanDG Hahaha that's great 🤣,sleak_crypto
https://twitter.com/0xVapo/status/1605941713649995779,2022-12-22 15:01:56+00:00,@0xEthanDG https://t.co/B4GkDmUX4T,0xVapo
https://twitter.com/0xBklyn/status/1605940836406947840,2022-12-22 14:58:26+00:00,@0xEthanDG The character on the right looks a lot like the original mech gear that apes got airdropped way back when. Will those play a role in this? 🤔,0xBklyn
https://twitter.com/pandagee01/status/1605940351184814083,2022-12-22 14:56:31+00:00,@0xEthanDG Apecoin,pandagee01
https://twitter.com/buckaroobanza/status/1605937601344479232,2022-12-22 14:45:35+00:00,@franalations23 @0xEthanDG 👆🏻 💯 👆🏻,buckaroobanza
https://twitter.com/AllRyLHedUp/status/1605937027719041028,2022-12-22 14:43:18+00:00,@franalations23 @0xEthanDG For sure,AllRyLHedUp
https://twitter.com/SpaceCityApe/status/1605936761020059651,2022-12-22 14:42:15+00:00,@0xEthanDG Looks like we might have got the dogs wrong. Mecha apes vs mecha mutants which ties into the otherside good vs bad battle. We all have to choose!,SpaceCityApe
https://twitter.com/kuntal_singhvi/status/1605936266935033858,2022-12-22 14:40:17+00:00,@0xEthanDG Looks like an ape worshipping a statue,kuntal_singhvi
https://twitter.com/JellyfishJungle/status/1605934325739954178,2022-12-22 14:32:34+00:00,"@0xEthanDG It has something to do with buttholes, right?",JellyfishJungle
https://twitter.com/kenzotaco/status/1605933151980638210,2022-12-22 14:27:54+00:00,@0xEthanDG MD v MM,kenzotaco
https://twitter.com/iblastoff/status/1605932396955594755,2022-12-22 14:24:54+00:00,@0xEthanDG Through a portal / otherside,iblastoff
https://twitter.com/iblastoff/status/1605931868959801346,2022-12-22 14:22:48+00:00,@0xEthanDG First monkey vs Mutant Slime: origin story,iblastoff
https://twitter.com/gainzfeldt/status/1605928743213486080,2022-12-22 14:10:23+00:00,@0xEthanDG G to the M Ethan,gainzfeldt
https://twitter.com/Ryy_Wills/status/1605927086119493632,2022-12-22 14:03:48+00:00,@davis_xiii @0xEthanDG I’d feel apart of Yuga folklore if it somehow is correct 😂 the ape that solved it 🥲,Ryy_Wills
https://twitter.com/BillionBrodies/status/1605926464888754177,2022-12-22 14:01:20+00:00,@0xEthanDG 🤢🤮,BillionBrodies
https://twitter.com/davis_xiii/status/1605925448608669696,2022-12-22 13:57:18+00:00,@Ryy_Wills @0xEthanDG That's a good call actually.,davis_xiii
https://twitter.com/cryptoedge_edge/status/1605925275421777921,2022-12-22 13:56:36+00:00,@0xEthanDG Lol,cryptoedge_edge
https://twitter.com/AdriSoDead/status/1605925177493057536,2022-12-22 13:56:13+00:00,@0xEthanDG GM 💜🩸,AdriSoDead
https://twitter.com/maxvalu3/status/1605924877395193856,2022-12-22 13:55:02+00:00,@0xEthanDG 😂,maxvalu3
https://twitter.com/JoeyCacciatore3/status/1605924757903384577,2022-12-22 13:54:33+00:00,@0xEthanDG Looks like rock em sock em apes!,JoeyCacciatore3
https://twitter.com/debuddha1/status/1605924677955854342,2022-12-22 13:54:14+00:00,@0xEthanDG 🫡 https://t.co/KJ1NG5vbUJ,debuddha1
https://twitter.com/myrarenft/status/1605924401299349504,2022-12-22 13:53:08+00:00,@0xEthanDG @Ryy_Wills It’s called “bog” which in the UK means toilet.. facts,myrarenft
https://twitter.com/dgtlemissions/status/1605923331961630720,2022-12-22 13:48:53+00:00,@0xEthanDG 🤯,dgtlemissions
https://twitter.com/joganifty/status/1605923082119561216,2022-12-22 13:47:54+00:00,@0xEthanDG https://t.co/rkaI69GUUE,joganifty
https://twitter.com/JohnYi0x/status/1605922639326973952,2022-12-22 13:46:08+00:00,@0xEthanDG Gm 🙌🙌,JohnYi0x
https://twitter.com/DonOne__/status/1605922628191002626,2022-12-22 13:46:05+00:00,@0xEthanDG No that’s clearly the Christmas tree’s star that fell whilst pulling the cracker 🙄,DonOne__
https://twitter.com/DonOne__/status/1605922250984562688,2022-12-22 13:44:35+00:00,@0xEthanDG I’m just surprised nobody else can see it 🤷‍♂️,DonOne__
https://twitter.com/0xEthanDG/status/1605922167316627456,2022-12-22 13:44:15+00:00,@bitsaga128 THATS LITERALLY HOW IT WENT,0xEthanDG
https://twitter.com/SuperSpacesAI/status/1605921902035234816,2022-12-22 13:43:12+00:00,@0xEthanDG Absolutely bananas 🍌🤣,SuperSpacesAI
https://twitter.com/0xEthanDG/status/1605921746917494788,2022-12-22 13:42:35+00:00,"@DonOne__ You win, send the addy",0xEthanDG
https://twitter.com/myrarenft/status/1605920496444284928,2022-12-22 13:37:37+00:00,@0xEthanDG Can’t wait for these mecha robotic apes and dogs !howl,myrarenft
https://twitter.com/0xEthanDG/status/1605920423538872320,2022-12-22 13:37:20+00:00,@DumpsterApes Fucking knew it,0xEthanDG
https://twitter.com/Gee__Gazza/status/1605920318715052034,2022-12-22 13:36:55+00:00,@0xEthanDG Oh hai,Gee__Gazza
https://twitter.com/0xEthanDG/status/1605920267334664192,2022-12-22 13:36:42+00:00,@theBoZai Jimmys butthole is the portal,0xEthanDG
https://twitter.com/DonOne__/status/1605920225148403712,2022-12-22 13:36:32+00:00,@0xEthanDG 🤷‍♂️,DonOne__
https://twitter.com/0xEthanDG/status/1605920144693133312,2022-12-22 13:36:13+00:00,@DonOne__ Lmao you dirty dawg,0xEthanDG
https://twitter.com/DonOne__/status/1605920057955082241,2022-12-22 13:35:53+00:00,@0xEthanDG I’m glad you said that’s a face mask 🤣,DonOne__
https://twitter.com/KGeorgee/status/1605919915000602626,2022-12-22 13:35:18+00:00,@0xEthanDG It’s a hint to the new alien vs predator vs bayc movie in 2023… honest https://t.co/IbYaPYWFDc,KGeorgee
https://twitter.com/RichieJelen/status/1605919757642997765,2022-12-22 13:34:41+00:00,@0xEthanDG it seems that they are actually opening a gate,RichieJelen
https://twitter.com/KnightLotus_/status/1605919550830268416,2022-12-22 13:33:52+00:00,@0xEthanDG 👀 👀 👀,KnightLotus_
https://twitter.com/A_Pevine/status/1605919438577999873,2022-12-22 13:33:25+00:00,@0xEthanDG @Ryy_Wills Yea clearly fighting but a sitting monkey with lasers is odd.,A_Pevine
https://twitter.com/DonOne__/status/1605919432429080576,2022-12-22 13:33:23+00:00,"@0xEthanDG I think it’s quite clear - a Christmas tree pulling a Christmas cracker with a headless werewolf that has boxing gloves on 🙄

Want my address now?",DonOne__
https://twitter.com/theBoZai/status/1605919372383379460,2022-12-22 13:33:09+00:00,@0xEthanDG The red collusion in the middle might also be jimmy's butt hole,theBoZai
https://twitter.com/OGDeathBot/status/1605919338694934529,2022-12-22 13:33:01+00:00,@0xEthanDG https://t.co/4y8o0CC8Wk,OGDeathBot
https://twitter.com/Ryy_Wills/status/1605919246780928001,2022-12-22 13:32:39+00:00,@0xEthanDG Ready for warrrr!,Ryy_Wills
https://twitter.com/0xEthanDG/status/1605919143559151616,2022-12-22 13:32:15+00:00,"LOOK CLOSELY
there is a dog in a mecha suit fighting what appears to be a mecha monkey
Zoom in to see the dog https://t.co/CIHOG5JuQb",0xEthanDG
https://twitter.com/Ryy_Wills/status/1605919069584052226,2022-12-22 13:31:57+00:00,@0xEthanDG Or we could just be going down the monkey hole 😂,Ryy_Wills
https://twitter.com/bitsaga128/status/1605919056078462976,2022-12-22 13:31:54+00:00,"@0xEthanDG “Hey baby, I know you’re relaxing but you gotta see this monkey take a shit” 🤣",bitsaga128
https://twitter.com/franalations23/status/1605918950663114759,2022-12-22 13:31:29+00:00,@0xEthanDG 🛎️🛎️🛎️🛎️,franalations23
https://twitter.com/exploirs/status/1605918816822763520,2022-12-22 13:30:57+00:00,@0xEthanDG gm ethan,exploirs
https://twitter.com/0xEthanDG/status/1605918797541609476,2022-12-22 13:30:52+00:00,@Ryy_Wills I think you’re right,0xEthanDG
https://twitter.com/TheMiamiPunk/status/1605918754659094528,2022-12-22 13:30:42+00:00,@0xEthanDG Looks like a Mecha Ape vs Mecha Dog battle,TheMiamiPunk
https://twitter.com/0xEthanDG/status/1605918661126098944,2022-12-22 13:30:19+00:00,@Ryy_Wills Lol imagine if you’re right,0xEthanDG
https://twitter.com/Coin_MasterCC/status/1605918610404376576,2022-12-22 13:30:07+00:00,"@0xEthanDG or they are trying to open a some kind of portal …
imho",Coin_MasterCC
https://twitter.com/0xEthanDG/status/1605918511406190593,2022-12-22 13:29:44+00:00,@grbizzal Gm gm,0xEthanDG
https://twitter.com/Coin_MasterCC/status/1605918427729645570,2022-12-22 13:29:24+00:00,@0xEthanDG This is a battle between 2 monsters…,Coin_MasterCC
https://twitter.com/PHILO_gm/status/1605918299291758592,2022-12-22 13:28:53+00:00,@0xEthanDG Can't unsee,PHILO_gm
https://twitter.com/Ryy_Wills/status/1605918277938683905,2022-12-22 13:28:48+00:00,"@0xEthanDG Jimmy’s code that he punched into the dial surely was a land plot that he either fell into/pooped the key to 😂

Up all night deciphering 😭😮‍💨🥲 https://t.co/vT4a0rkYNP",Ryy_Wills
https://twitter.com/grbizzal/status/1605918246019833857,2022-12-22 13:28:41+00:00,@0xEthanDG gm,grbizzal
https://twitter.com/PHILO_gm/status/1605918047801335808,2022-12-22 13:27:53+00:00,@franalations23 @0xEthanDG You gotta be the winner 😅,PHILO_gm
https://twitter.com/TheDirtyDonz/status/1605918017300451331,2022-12-22 13:27:46+00:00,@0xEthanDG Ape battles coming,TheDirtyDonz
https://twitter.com/PHILO_gm/status/1605917925340336129,2022-12-22 13:27:24+00:00,@0xEthanDG Koda wars,PHILO_gm
https://twitter.com/Science_Qs/status/1605917895053254657,2022-12-22 13:27:17+00:00,@0xEthanDG https://t.co/FODr2BEnGD,Science_Qs
https://twitter.com/Science_Qs/status/1605917762886533124,2022-12-22 13:26:45+00:00,"@0xEthanDG It's dogs in droids versus apes in mecha suits

The box is weapons and armour for us to battle with

Thanks",Science_Qs
https://twitter.com/Ryy_Wills/status/1605917567763324930,2022-12-22 13:25:59+00:00,"@0xEthanDG Mecha Dog vs Mecha Monkey, I’ll take my $APE",Ryy_Wills
